ホール名,日付,台番号,機種名,差枚数,ゲーム数,出率
マルハン蒲田駅東店,2025/05/04,2195,ファンキージャグラー２ＫＴ,-500,3136,94.7%
マルハン蒲田駅東店,2025/05/04,2311,キングハナハナ-30,-500,1697,90.2%
マルハン蒲田駅東店,2025/05/04,2239,ミスタージャグラー,-500,1952,91.5%
マルハン蒲田駅東店,2025/05/04,2238,ミスタージャグラー,-500,2625,93.7%
マルハン蒲田駅東店,2025/05/04,2153,マイジャグラーV,-500,2774,94%
マルハン蒲田駅東店,2025/05/04,2200,ファンキージャグラー２ＫＴ,-500,3179,94.8%
マルハン蒲田駅東店,2025/05/04,2224,ハッピージャグラーＶＩＩＩ,-600,1579,87.3%
マルハン蒲田駅東店,2025/05/04,2297,ゴーゴージャグラー３,-600,4108,95.1%
マルハン蒲田駅東店,2025/05/04,2192,ファンキージャグラー２ＫＴ,-600,2059,90.3%
マルハン蒲田駅東店,2025/05/04,2157,ジャグラーガールズSS,-600,4516,95.6%
マルハン蒲田駅東店,2025/05/04,2010,スマスロ モンスターハンターライズ,-600,5862,96.6%
マルハン蒲田駅東店,2025/05/04,2307,ゴーゴージャグラー３,-600,1526,86.9%
マルハン蒲田駅東店,2025/05/04,2258,チバリヨ2プラス,-600,1313,84.8%
マルハン蒲田駅東店,2025/05/04,2208,スマスロ アイドルマスター ミリオンライブ！ネクストプロローグ,-600,4375,95.4%
マルハン蒲田駅東店,2025/05/04,2078,Lパチスロ かぐや様は告らせたい,-600,8293,97.6%
マルハン蒲田駅東店,2025/05/04,2149,スマスロモンキーターンV,-600,6669,97%
マルハン蒲田駅東店,2025/05/04,2286,SアイムジャグラーＥＸ,-600,3542,94.4%
マルハン蒲田駅東店,2025/05/04,2363,パチスロ炎炎ノ消防隊,-700,573,59.3%
マルハン蒲田駅東店,2025/05/04,2025,Lパチスロからくりサーカス,-700,7547,96.9%
マルハン蒲田駅東店,2025/05/04,2206,L戦国乙女４　戦乱に閃く炯眼の軍師,-700,4639,95%
マルハン蒲田駅東店,2025/05/04,2315,キングハナハナ-30,-700,1964,88.1%
マルハン蒲田駅東店,2025/05/04,2141,マイジャグラーV,-700,3963,94.1%
マルハン蒲田駅東店,2025/05/04,2035,Lパチスロからくりサーカス,-700,746,68.7%
マルハン蒲田駅東店,2025/05/04,2294,SアイムジャグラーＥＸ,-700,1724,86.5%
マルハン蒲田駅東店,2025/05/04,2280,SアイムジャグラーＥＸ,-700,2347,90.1%
マルハン蒲田駅東店,2025/05/04,2231,ハッピージャグラーＶＩＩＩ,-700,1200,80.6%
マルハン蒲田駅東店,2025/05/04,2162,スマスロモンキーターンV,-700,7187,96.8%
マルハン蒲田駅東店,2025/05/04,2329,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,-700,985,76.3%
マルハン蒲田駅東店,2025/05/04,2328,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,-700,894,73.9%
マルハン蒲田駅東店,2025/05/04,2241,ウルトラミラクルジャグラー,-700,1850,87.4%
マルハン蒲田駅東店,2025/05/04,2252,SアイムジャグラーＥＸ,-800,3435,92.2%
マルハン蒲田駅東店,2025/05/04,2300,ゴーゴージャグラー３,-800,3871,93.1%
マルハン蒲田駅東店,2025/05/04,2076,Lスマスロ北斗の拳,-800,3452,92.3%
マルハン蒲田駅東店,2025/05/04,2063,Lスマスロ北斗の拳,-800,4388,93.9%
マルハン蒲田駅東店,2025/05/04,2004,スマスロ モンスターハンターライズ,-800,4492,94.1%
マルハン蒲田駅東店,2025/05/04,2099,Lスマスロ北斗の拳,-800,4915,94.6%
マルハン蒲田駅東店,2025/05/04,2317,キングハナハナ-30,-800,982,72.8%
マルハン蒲田駅東店,2025/05/04,2041,Lパチスロからくりサーカス,-800,5506,95.2%
マルハン蒲田駅東店,2025/05/04,2073,Lスマスロ北斗の拳,-800,4227,93.7%
マルハン蒲田駅東店,2025/05/04,2229,ハッピージャグラーＶＩＩＩ,-900,2090,85.6%
マルハン蒲田駅東店,2025/05/04,2114,Lパチスロ革命機ヴァルヴレイヴ,-900,2034,85.3%
マルハン蒲田駅東店,2025/05/04,2236,ミスタージャグラー,-900,5230,94.3%
マルハン蒲田駅東店,2025/05/04,2132,マイジャグラーV,-900,5578,94.6%
マルハン蒲田駅東店,2025/05/04,2013,スマスロ ゴッドイーター リザレクション,-900,3759,92%
マルハン蒲田駅東店,2025/05/04,2295,SアイムジャグラーＥＸ,-900,4452,93.3%
マルハン蒲田駅東店,2025/05/04,2070,Lスマスロ北斗の拳,-900,3303,90.9%
マルハン蒲田駅東店,2025/05/04,2199,ファンキージャグラー２ＫＴ,-900,7648,96.1%
マルハン蒲田駅東店,2025/05/04,2079,Lパチスロ かぐや様は告らせたい,-900,5242,94.3%
マルハン蒲田駅東店,2025/05/04,2348,スマスロ バイオハザード5,-900,5602,94.6%
マルハン蒲田駅東店,2025/05/04,2006,スマスロ モンスターハンターライズ,-900,1546,80.6%
マルハン蒲田駅東店,2025/05/04,2250,SアイムジャグラーＥＸ,-1000,2172,84.7%
マルハン蒲田駅東店,2025/05/04,2211,L麻雀物語,-1000,7029,95.3%
マルハン蒲田駅東店,2025/05/04,2226,ハッピージャグラーＶＩＩＩ,-1000,3437,90.3%
マルハン蒲田駅東店,2025/05/04,2081,Lパチスロ かぐや様は告らせたい,-1000,7177,95.4%
マルハン蒲田駅東店,2025/05/04,2049,スマスロ ゴッドイーター リザレクション,-1000,4426,92.5%
マルハン蒲田駅東店,2025/05/04,2197,ファンキージャグラー２ＫＴ,-1000,2690,87.6%
マルハン蒲田駅東店,2025/05/04,2298,ゴーゴージャグラー３,-1000,1576,78.8%
マルハン蒲田駅東店,2025/05/04,2372,スマスロ聖戦士ダンバイン,-1100,697,47.4%
マルハン蒲田駅東店,2025/05/04,2290,SアイムジャグラーＥＸ,-1100,7691,95.2%
マルハン蒲田駅東店,2025/05/04,2092,Lパチスロ かぐや様は告らせたい,-1100,7735,95.3%
マルハン蒲田駅東店,2025/05/04,2111,Lパチスロ革命機ヴァルヴレイヴ,-1100,1162,68.4%
マルハン蒲田駅東店,2025/05/04,2140,マイジャグラーV,-1100,3192,88.5%
マルハン蒲田駅東店,2025/05/04,2072,Lスマスロ北斗の拳,-1100,4696,92.2%
マルハン蒲田駅東店,2025/05/04,2338,L真・一騎当千,-1100,4024,90.9%
マルハン蒲田駅東店,2025/05/04,2058,スマスロ スーパーブラックジャック,-1100,5444,93.3%
マルハン蒲田駅東店,2025/05/04,2116,Lパチスロ革命機ヴァルヴレイヴ,-1100,3535,89.6%
マルハン蒲田駅東店,2025/05/04,2139,マイジャグラーV,-1100,4362,91.6%
マルハン蒲田駅東店,2025/05/04,2201,ファンキージャグラー２ＫＴ,-1100,3647,89.9%
マルハン蒲田駅東店,2025/05/04,2048,スマスロ ゴッドイーター リザレクション,-1100,4237,91.3%
マルハン蒲田駅東店,2025/05/04,2304,ゴーゴージャグラー３,-1100,2443,85%
マルハン蒲田駅東店,2025/05/04,2034,Lパチスロからくりサーカス,-1200,6521,93.9%
マルハン蒲田駅東店,2025/05/04,2124,マイジャグラーV,-1200,2665,85%
マルハン蒲田駅東店,2025/05/04,2088,Lパチスロ かぐや様は告らせたい,-1200,7724,94.8%
マルハン蒲田駅東店,2025/05/04,2161,SアイムジャグラーＥＸ,-1200,3779,89.4%
マルハン蒲田駅東店,2025/05/04,2198,ファンキージャグラー２ＫＴ,-1200,2182,81.7%
マルハン蒲田駅東店,2025/05/04,2142,マイジャグラーV,-1200,7280,94.5%
マルハン蒲田駅東店,2025/05/04,2215,スーパービンゴネオ,-1200,2311,82.7%
マルハン蒲田駅東店,2025/05/04,2007,スマスロ モンスターハンターライズ,-1200,6828,94.1%
マルハン蒲田駅東店,2025/05/04,2154,ジャグラーガールズSS,-1200,5569,92.8%
マルハン蒲田駅東店,2025/05/04,2152,マイジャグラーV,-1200,4086,90.2%
マルハン蒲田駅東店,2025/05/04,2015,スマスロ ゴッドイーター リザレクション,-1200,3379,88.2%
マルハン蒲田駅東店,2025/05/04,2190,ファンキージャグラー２ＫＴ,-1200,2850,86%
マルハン蒲田駅東店,2025/05/04,2337,L真・一騎当千,-1200,4896,91.8%
マルハン蒲田駅東店,2025/05/04,2354,回胴式遊技機グランベルム,-1200,1507,73.5%
マルハン蒲田駅東店,2025/05/04,2291,SアイムジャグラーＥＸ,-1300,1783,75.7%
マルハン蒲田駅東店,2025/05/04,2131,マイジャグラーV,-1300,5227,91.7%
マルハン蒲田駅東店,2025/05/04,2119,Lパチスロ ありふれた職業で世界最強,-1300,1733,75%
マルハン蒲田駅東店,2025/05/04,2326,スマスロ シャーマンキング,-1300,1658,73.9%
マルハン蒲田駅東店,2025/05/04,2011,スマスロ モンスターハンターライズ,-1300,2075,79.1%
マルハン蒲田駅東店,2025/05/04,2254,SアイムジャグラーＥＸ,-1300,3444,87.4%
マルハン蒲田駅東店,2025/05/04,2075,Lスマスロ北斗の拳,-1300,3492,87.6%
マルハン蒲田駅東店,2025/05/04,2043,Lスマスロ北斗の拳,-1300,3111,86.1%
マルハン蒲田駅東店,2025/05/04,2038,Lパチスロからくりサーカス,-1300,2939,85.3%
マルハン蒲田駅東店,2025/05/04,2175,スマスロモンキーターンV,-1300,2073,79.1%
マルハン蒲田駅東店,2025/05/04,2187,ファンキージャグラー２ＫＴ,-1300,3408,87.3%
マルハン蒲田駅東店,2025/05/04,2214,スーパービンゴネオ,-1400,1583,70.5%
マルハン蒲田駅東店,2025/05/04,2204,L戦国乙女４　戦乱に閃く炯眼の軍師,-1400,992,53%
マルハン蒲田駅東店,2025/05/04,2353,パチスロハイパーラッシュ,-1400,1750,73.3%
マルハン蒲田駅東店,2025/05/04,2228,ハッピージャグラーＶＩＩＩ,-1400,5898,92.1%
マルハン蒲田駅東店,2025/05/04,2121,マイジャグラーV,-1400,3677,87.3%
マルハン蒲田駅東店,2025/05/04,2031,Lパチスロからくりサーカス,-1500,4746,89.5%
マルハン蒲田駅東店,2025/05/04,2325,スマスロ シャーマンキング,-1500,2365,78.9%
マルハン蒲田駅東店,2025/05/04,2138,マイジャグラーV,-1500,2916,82.9%
マルハン蒲田駅東店,2025/05/04,2373,Lうしおととら 白面決戦,-1500,7712,93.5%
マルハン蒲田駅東店,2025/05/04,2039,Lパチスロからくりサーカス,-1500,4803,89.6%
マルハン蒲田駅東店,2025/05/04,2324,Lルパン三世 大航海者の秘宝,-1600,1434,62.8%
マルハン蒲田駅東店,2025/05/04,2112,Lパチスロ革命機ヴァルヴレイヴ,-1600,2249,76.3%
マルハン蒲田駅東店,2025/05/04,2309,ゴーゴージャグラー３,-1600,2609,79.6%
マルハン蒲田駅東店,2025/05/04,2196,ファンキージャグラー２ＫＴ,-1600,3593,85.2%
マルハン蒲田駅東店,2025/05/04,2100,Lスマスロ北斗の拳,-1800,3421,82.5%
マルハン蒲田駅東店,2025/05/04,2093,Lパチスロ かぐや様は告らせたい,-1800,5885,89.8%
マルハン蒲田駅東店,2025/05/04,2261,チバリヨ2プラス,-1800,3704,83.8%
マルハン蒲田駅東店,2025/05/04,2321,Lルパン三世 大航海者の秘宝,-1800,3344,82.1%
マルハン蒲田駅東店,2025/05/04,2262,沖ドキ!ゴージャス 30Φ,-1900,3869,83.6%
マルハン蒲田駅東店,2025/05/04,2168,スマスロモンキーターンV,-1900,6756,90.6%
マルハン蒲田駅東店,2025/05/04,2001,スマスロ モンスターハンターライズ,-1900,2452,74.2%
マルハン蒲田駅東店,2025/05/04,2053,スマスロ スーパーブラックジャック,-1900,2149,70.5%
マルハン蒲田駅東店,2025/05/04,2165,スマスロモンキーターンV,-1900,2187,71%
マルハン蒲田駅東店,2025/05/04,2008,スマスロ モンスターハンターライズ,-2000,2349,71.6%
マルハン蒲田駅東店,2025/05/04,2163,スマスロモンキーターンV,-2000,4934,86.5%
マルハン蒲田駅東店,2025/05/04,2301,ゴーゴージャグラー３,-2100,3667,80.9%
マルハン蒲田駅東店,2025/05/04,2151,マイジャグラーV,-2100,5034,86.1%
マルハン蒲田駅東店,2025/05/04,2274,沖ドキ！BLACK,-2100,3748,81.3%
マルハン蒲田駅東店,2025/05/04,2103,Lスマスロ北斗の拳,-2100,5380,87%
マルハン蒲田駅東店,2025/05/04,2207,スマスロ アイドルマスター ミリオンライブ！ネクストプロローグ,-2100,5597,87.5%
マルハン蒲田駅東店,2025/05/04,2050,スマスロ スーパーブラックジャック,-2100,3127,77.6%
マルハン蒲田駅東店,2025/05/04,2012,スマスロ モンスターハンターライズ,-2100,6710,89.6%
マルハン蒲田駅東店,2025/05/04,2087,Lパチスロ かぐや様は告らせたい,-2200,6709,89.1%
マルハン蒲田駅東店,2025/05/04,2003,スマスロ モンスターハンターライズ,-2200,4815,84.8%
マルハン蒲田駅東店,2025/05/04,2176,スマスロモンキーターンV,-2300,6446,88.1%
マルハン蒲田駅東店,2025/05/04,2080,Lパチスロ かぐや様は告らせたい,-2400,4495,82.2%
マルハン蒲田駅東店,2025/05/04,2370,パチスロ　甲鉄城のカバネリ,-2500,3052,72.7%
マルハン蒲田駅東店,2025/05/04,2167,スマスロモンキーターンV,-2500,6763,87.7%
マルハン蒲田駅東店,2025/05/04,2347,スマスロ バイオハザード5,-2500,5505,84.9%
マルハン蒲田駅東店,2025/05/04,2055,スマスロ スーパーブラックジャック,-2500,6571,87.3%
マルハン蒲田駅東店,2025/05/04,2183,L戦国乙女４　戦乱に閃く炯眼の軍師,-2500,2580,67.7%
マルハン蒲田駅東店,2025/05/04,2032,Lパチスロからくりサーカス,-2500,2697,69.1%
マルハン蒲田駅東店,2025/05/04,2332,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,-2500,7206,88.4%
マルハン蒲田駅東店,2025/05/04,2171,スマスロモンキーターンV,-2500,4361,80.9%
マルハン蒲田駅東店,2025/05/04,2339,回胴黙示録カイジ 狂宴,-2500,2409,65.4%
マルハン蒲田駅東店,2025/05/04,2216,L東京喰種,-2600,6949,87.5%
マルハン蒲田駅東店,2025/05/04,2051,スマスロ スーパーブラックジャック,-2600,5608,84.5%
マルハン蒲田駅東店,2025/05/04,2350,スマスロ バイオハザード5,-2700,5349,83.2%
マルハン蒲田駅東店,2025/05/04,2024,Lパチスロからくりサーカス,-2700,6348,85.8%
マルハン蒲田駅東店,2025/05/04,2257,チバリヨ2プラス,-2700,6796,86.8%
マルハン蒲田駅東店,2025/05/04,2260,チバリヨ2プラス,-2800,5423,82.8%
マルハン蒲田駅東店,2025/05/04,2333,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,-2800,7022,86.7%
マルハン蒲田駅東店,2025/05/04,2027,Lパチスロからくりサーカス,-2800,5905,84.2%
マルハン蒲田駅東店,2025/05/04,2147,スマスロモンキーターンV,-2800,6154,84.8%
マルハン蒲田駅東店,2025/05/04,2115,Lパチスロ革命機ヴァルヴレイヴ,-2900,4793,79.8%
マルハン蒲田駅東店,2025/05/04,2217,L東京喰種,-2900,7420,87%
マルハン蒲田駅東店,2025/05/04,2016,スマスロ ゴッドイーター リザレクション,-2900,5181,81.3%
マルハン蒲田駅東店,2025/05/04,2144,Lパチスロ革命機ヴァルヴレイヴ,-2900,5821,83.4%
マルハン蒲田駅東店,2025/05/04,2109,Lスマスロ北斗の拳,-3000,4446,77.5%
マルハン蒲田駅東店,2025/05/04,2009,スマスロ モンスターハンターライズ,-3000,4107,75.7%
マルハン蒲田駅東店,2025/05/04,2269,沖ドキ！BLACK,-3000,5708,82.5%
マルハン蒲田駅東店,2025/05/04,2266,沖ドキ！BLACK,-3200,4253,74.9%
マルハン蒲田駅東店,2025/05/04,2113,Lパチスロ革命機ヴァルヴレイヴ,-3200,4132,74.2%
マルハン蒲田駅東店,2025/05/04,2148,スマスロモンキーターンV,-3200,5789,81.6%
マルハン蒲田駅東店,2025/05/04,2170,スマスロモンキーターンV,-3300,5277,79.2%
マルハン蒲田駅東店,2025/05/04,2273,沖ドキ！BLACK,-3300,5857,81.2%
マルハン蒲田駅東店,2025/05/04,2017,スマスロ ゴッドイーター リザレクション,-3300,3373,67.4%
マルハン蒲田駅東店,2025/05/04,2020,Lゴジラ,-3300,5096,78.4%
マルハン蒲田駅東店,2025/05/04,2177,L ToLOVEるダークネス,-3400,4470,74.6%
マルハン蒲田駅東店,2025/05/04,2376,吉宗,-3400,7281,84.4%
マルハン蒲田駅東店,2025/05/04,2336,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,-3400,8027,85.9%
マルハン蒲田駅東店,2025/05/04,2346,スマスロ バイオハザード5,-3500,6649,82.5%
マルハン蒲田駅東店,2025/05/04,2108,Lスマスロ北斗の拳,-3500,3561,67.2%
マルハン蒲田駅東店,2025/05/04,2069,Lスマスロ北斗の拳,-3600,6135,80.4%
マルハン蒲田駅東店,2025/05/04,2052,スマスロ スーパーブラックジャック,-3600,5608,78.6%
マルハン蒲田駅東店,2025/05/04,2378,吉宗,-3700,5117,75.9%
マルハン蒲田駅東店,2025/05/04,2331,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,-3700,6711,81.6%
マルハン蒲田駅東店,2025/05/04,2097,Lパチスロ かぐや様は告らせたい,-4000,6722,80.2%
マルハン蒲田駅東店,2025/05/04,2379,吉宗,-4100,5663,75.9%
マルハン蒲田駅東店,2025/05/04,2098,Lパチスロ かぐや様は告らせたい,-4400,8927,83.6%
マルハン蒲田駅東店,2025/05/04,2210,L麻雀物語,-4400,6715,78.2%
マルハン蒲田駅東店,2025/05/04,2146,Lパチスロ革命機ヴァルヴレイヴ,-4500,6028,75.1%
マルハン蒲田駅東店,2025/05/04,2327,スマスロ シャーマンキング,-4500,3783,60.3%
マルハン蒲田駅東店,2025/05/04,2381,吉宗,-4500,8046,81.4%
マルハン蒲田駅東店,2025/05/04,2222,L東京喰種,-4800,8032,80.1%
マルハン蒲田駅東店,2025/05/04,2174,スマスロモンキーターンV,-5100,7418,77.1%
マルハン蒲田駅東店,2025/05/04,2021,Lパチスロからくりサーカス,-5200,5142,66.3%
マルハン蒲田駅東店,2025/05/04,2028,Lパチスロからくりサーカス,-5200,4928,64.8%
マルハン蒲田駅東店,2025/05/04,2085,Lパチスロ かぐや様は告らせたい,-5300,6962,74.6%
マルハン蒲田駅東店,2025/05/04,2019,Lゴジラ,-5900,5617,65%
